track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,uncertainty,78,0.5187461320217395,0.695407503526165,0.5626061482196919,0.8971503626292044,0.060988433228180865,0.7090491970430792,0.48470464135021096,0.3878724516466283,0.8454420766034105,0.2754037840332257,0.6980645161290323,0.3100397255326833
a,0,uncertainty,93,0.545278069399733,0.7378934312545464,0.5750287318716428,0.9153281626306108,0.16751503933364184,0.6982967062489925,0.5068163181631816,0.6132221902845645,0.8553045525584039,0.2951577255374724,0.6226712977581307,0.23319063208259885
a,0,uncertainty,108,0.5856830026479556,0.8004547989427682,0.5974167019225803,0.9201762514419712,0.16237238697131745,0.7702596791890903,0.5912666607296583,0.7269515521496298,0.9286952239343114,0.3544590312358533,0.6076705438541339,0.20929569432563444
a,0,uncertainty,123,0.6093461979286641,0.8188374562898063,0.6269146489062595,0.9374009360956235,0.1304992585269402,0.7830132052821128,0.6097463016266149,0.7639619085408194,0.9337078005482814,0.4703692820060731,0.5567641060503059,0.2986529826812059
a,0,uncertainty,138,0.6417370296936479,0.843232078647762,0.6422172899426258,0.9403968565081854,0.19119608714984437,0.7560180805213917,0.6608483037321289,0.811573354370171,0.957005639677893,0.5268347654599239,0.5899102445063448,0.34184993531694696
a,0,uncertainty,153,0.6486144124842933,0.8457584806564941,0.6449623565256948,0.9377307133002722,0.20114942528735633,0.811162889218386,0.6606679356290016,0.8244840359851826,0.9514574012018646,0.4107570454964082,0.7138077858880778,0.32631248035209054
a,0,uncertainty,168,0.690791281825087,0.8641543868017582,0.681185713992637,0.9441486348702843,0.27314814814814814,0.8273916388817646,0.6877653975973578,0.8387601957585644,0.9617040267021207,0.5639355502228317,0.7268673355629878,0.39340060868172355
a,0,uncertainty,183,0.6990579775039362,0.8644927158641416,0.7052683139340915,0.9500161729170234,0.2915346310547759,0.8058459569020695,0.6907045980813761,0.83564305141821,0.9585675148981839,0.5548956388936026,0.713957495692131,0.4903567376780537
a,0,uncertainty,198,0.7045164859305352,0.8683575759802057,0.7010605387605655,0.9529843788648515,0.3214871514488792,0.836036780659159,0.6787366290835501,0.8324133931831361,0.9661100977503391,0.41694063043898666,0.7418743623378516,0.5940649496080627
a,0,uncertainty,213,0.7453662267892449,0.8840828427166207,0.7391506477324699,0.9573762910436258,0.3343108504398827,0.8507676560900717,0.7037050968591311,0.8369191049913941,0.9712927579457545,0.6553308823529411,0.7379807692307693,0.6606126321496341
a,0,uncertainty,228,0.7418441227313017,0.8835482317864203,0.7428728619285591,0.9554737453981786,0.27122381477398017,0.8419904425514232,0.7021450308023455,0.832646544842614,0.9730961811523803,0.6489215236346948,0.7697725605282465,0.681327260897853
a,0,uncertainty,243,0.7478960733761889,0.8835475160900246,0.7464729807235718,0.9525580674531683,0.34340836012861736,0.8589934714439932,0.7033991630570443,0.8338594594594595,0.971400200470262,0.6325685149776928,0.768624014022787,0.6662534093726754
a,0,uncertainty,258,0.7414616116174648,0.8824434661863598,0.7386921805576484,0.9613984543808763,0.37642330877428,0.8614015112307215,0.6915805348144334,0.8359234907352062,0.9719970110218569,0.5231040564373898,0.7591801878736123,0.6921459492888065
a,0,uncertainty,273,0.7546698546725891,0.8850206054834002,0.759202906220622,0.9609844996178794,0.3650034176349966,0.8690802149883379,0.6954345517973608,0.83870274452492,0.9669794078225905,0.6418381138309055,0.7744206512173658,0.6795850906189445
