macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso,n_labels,seed
0.8286729200162701,0.9269158063323634,0.8384970572793781,0.9677029999805322,0.4486411791801013,0.8995864191593729,0.8562598874213605,0.9134918296580015,0.9703610293774229,0.8583257860007762,0.8386548913043478,0.7050322580645161,120000,0
0.8151470843751996,0.9144017532577293,0.818517737034531,0.9517115861214375,0.48558421851289835,0.8788331342094783,0.8459958932238193,0.902076752469924,0.9634471792678277,0.83386297190797,0.8457027977885743,0.6291092258748674,120000,1
0.821881594486198,0.9246249188809044,0.8263727306343617,0.968149646107179,0.3933768188660311,0.8852285824049174,0.8454189391998242,0.9124031359042915,0.9698706341354142,0.8578412453364209,0.8395858088609743,0.7250595395607303,120000,2
0.897104776272028,0.9537236245614004,0.8897299211141109,0.9817502626561345,0.7208913649025069,0.9457447850357458,0.8983988144721148,0.9372056868620868,0.9839894378637708,0.9168665067945644,0.8827350427350428,0.8063610851262862,120000,3
0.8330773945737513,0.9292001922396314,0.8351674114125531,0.9698736637512148,0.45191313340227507,0.9011360889533478,0.8591482012273546,0.9156457980823463,0.9713795610911192,0.872318428534505,0.8444976076555024,0.7117840684660961,120000,4
