metric,random_budget,random_score,strategy,labels_to_match,label_saving,final_score
f1_cv,918,0.8922174200342704,prototype,781.9427834689228,0.14821047552404923,0.8925767647556961
f1_cv,918,0.8922174200342704,quota,,,0.8544282310781274
f1_cv,918,0.8922174200342704,random,901.1584647289836,0.01834589898803526,0.8922174200342704
f1_cv,918,0.8922174200342704,uncertainty,781.9427834689228,0.14821047552404923,0.8925767647556961
f1_ea,918,0.777055560417342,class_balanced,808.7905480560036,0.11896454460130332,0.7874268573135919
f1_ea,918,0.777055560417342,margin,419.32515277221376,0.5432187878298325,0.8349596756654671
f1_ea,918,0.777055560417342,prototype,579.0369586983052,0.3692407857316937,0.796200762781946
f1_ea,918,0.777055560417342,quota,,,0.7238986415113592
f1_ea,918,0.777055560417342,random,918.0,0.0,0.777055560417342
f1_ea,918,0.777055560417342,uncertainty,579.0369586983052,0.3692407857316937,0.796200762781946
f1_ew,918,0.8762297144222864,class_balanced,812.2285666347901,0.11521942632375803,0.8817261803362403
f1_ew,918,0.8762297144222864,margin,411.09101884016115,0.55218843263599,0.9041233935589574
f1_ew,918,0.8762297144222864,prototype,597.7640921722937,0.34884085820011584,0.8874666984844799
f1_ew,918,0.8762297144222864,quota,,,0.8531014092142135
f1_ew,918,0.8762297144222864,random,918.0,0.0,0.8762297144222864
f1_ew,918,0.8762297144222864,uncertainty,597.7640921722937,0.34884085820011584,0.8874666984844799
f1_lpv,918,0.9663127250119163,class_balanced,297.6645606543439,0.6757466659538738,0.9790205954697523
f1_lpv,918,0.9663127250119163,margin,236.6910799860401,0.742166579535904,0.9795385135158282
f1_lpv,918,0.9663127250119163,prototype,258.5196290998656,0.7183882035949176,0.9781553122274996
f1_lpv,918,0.9663127250119163,quota,736.348236852212,0.19787773763375593,0.9707058710206778
f1_lpv,918,0.9663127250119163,random,894.6673202473696,0.025416862475632226,0.9663127250119163
f1_lpv,918,0.9663127250119163,uncertainty,258.5196290998656,0.7183882035949176,0.9781553122274996
f1_rr,918,0.7696828046007773,class_balanced,474.35727954922817,0.483270937310209,0.858204497282211
f1_rr,918,0.7696828046007773,margin,271.839163670665,0.7038789066768355,0.8738130259490697
f1_rr,918,0.7696828046007773,prototype,508.67864948966474,0.44588382408533256,0.8752869006990979
f1_rr,918,0.7696828046007773,quota,,,0.7446109305131363
f1_rr,918,0.7696828046007773,random,918.0,0.0,0.7696828046007773
f1_rr,918,0.7696828046007773,uncertainty,508.67864948966474,0.44588382408533256,0.8752869006990979
f1_sn,918,0.8097222837631461,class_balanced,774.2671913095659,0.1565716870266167,0.8245921729977035
f1_sn,918,0.8097222837631461,margin,680.8140058153273,0.2583725426848287,0.8258249524976664
f1_sn,918,0.8097222837631461,prototype,,,0.6713814018128212
f1_sn,918,0.8097222837631461,quota,,,0.5297483647488548
f1_sn,918,0.8097222837631461,random,684.423434875667,0.25444070274981806,0.8097222837631461
f1_sn,918,0.8097222837631461,uncertainty,,,0.6713814018128212
f1_yso,918,0.6218897076592396,class_balanced,383.99829005747705,0.5817012090877156,0.7594684467195062
f1_yso,918,0.6218897076592396,margin,292.51427487998075,0.6813569990414152,0.7552451454260657
f1_yso,918,0.6218897076592396,prototype,288.61826547017273,0.6856010180063479,0.7612676974229593
f1_yso,918,0.6218897076592396,quota,692.1878902241964,0.24598269038758563,0.6798242713366182
f1_yso,918,0.6218897076592396,random,709.5134715691883,0.22710950809456618,0.6218897076592396
f1_yso,918,0.6218897076592396,uncertainty,288.61826547017273,0.6856010180063479,0.7612676974229593
