metric,target_frac,target_score,reference,strategy,labels_needed,labels_needed_random,label_saving
f1_cv,0.99,0.8620508982035929,0.8707584830339322,class_balanced,816.9166218878455,,
f1_cv,0.99,0.8620508982035929,0.8707584830339322,margin,,,
f1_cv,0.99,0.8620508982035929,0.8707584830339322,prototype,718.871768606731,,
f1_cv,0.99,0.8620508982035929,0.8707584830339322,quota,,,
f1_cv,0.99,0.8620508982035929,0.8707584830339322,random,,,
f1_cv,0.99,0.8620508982035929,0.8707584830339322,uncertainty,850.4719338315111,,
f1_ecl,0.9,0.8888712636091219,0.9876347373434688,class_balanced,53.73583349352826,27.03178474671575,-0.9878759022767426
f1_ecl,0.9,0.8888712636091219,0.9876347373434688,margin,37.14722232568647,27.03178474671575,-0.3742053169537651
f1_ecl,0.9,0.8888712636091219,0.9876347373434688,prototype,82.16696143168119,27.03178474671575,-2.039642487596537
f1_ecl,0.9,0.8888712636091219,0.9876347373434688,quota,189.19864573893932,27.03178474671575,-5.9991177982403165
f1_ecl,0.9,0.8888712636091219,0.9876347373434688,random,27.03178474671575,27.03178474671575,0.0
f1_ecl,0.9,0.8888712636091219,0.9876347373434688,uncertainty,83.3672671316698,27.03178474671575,-2.0840459818990893
f1_ecl,0.95,0.9382530004762953,0.9876347373434688,class_balanced,100.5525183631902,73.31229518072068,-0.3715641846339715
f1_ecl,0.95,0.9382530004762953,0.9876347373434688,margin,43.88257595509778,73.31229518072068,0.4014295167417183
f1_ecl,0.95,0.9382530004762953,0.9876347373434688,prototype,222.4810628657174,73.31229518072068,-2.0347032829525222
f1_ecl,0.95,0.9382530004762953,0.9876347373434688,quota,596.2869495625184,73.31229518072068,-7.1335190515127564
f1_ecl,0.95,0.9382530004762953,0.9876347373434688,random,73.31229518072068,73.31229518072068,0.0
f1_ecl,0.95,0.9382530004762953,0.9876347373434688,uncertainty,142.04742194085148,73.31229518072068,-0.9375661557272651
f1_ecl,0.99,0.9777583899700342,0.9876347373434688,class_balanced,,,
f1_ecl,0.99,0.9777583899700342,0.9876347373434688,margin,322.19900239316155,,
f1_ecl,0.99,0.9777583899700342,0.9876347373434688,prototype,,,
f1_ecl,0.99,0.9777583899700342,0.9876347373434688,quota,,,
f1_ecl,0.99,0.9777583899700342,0.9876347373434688,random,,,
f1_ecl,0.99,0.9777583899700342,0.9876347373434688,uncertainty,,,
f1_lpv,0.9,0.8862584570345414,0.9847316189272682,class_balanced,36.28491563275616,59.32520593162051,0.38837269819882425
f1_lpv,0.9,0.8862584570345414,0.9847316189272682,margin,66.09109431366643,59.32520593162051,-0.1140474487327432
f1_lpv,0.9,0.8862584570345414,0.9847316189272682,prototype,65.70528880994621,59.32520593162051,-0.10754421797843433
f1_lpv,0.9,0.8862584570345414,0.9847316189272682,quota,57.970034034930656,59.32520593162051,0.022843104805263605
f1_lpv,0.9,0.8862584570345414,0.9847316189272682,random,59.32520593162051,59.32520593162051,0.0
f1_lpv,0.9,0.8862584570345414,0.9847316189272682,uncertainty,65.94434353591954,59.32520593162051,-0.11157378217832725
f1_lpv,0.95,0.9354950379809048,0.9847316189272682,class_balanced,86.73628410773871,82.46229081515769,-0.051829669662723066
f1_lpv,0.95,0.9354950379809048,0.9847316189272682,margin,73.80057170418223,82.46229081515769,0.10503854580502768
f1_lpv,0.95,0.9354950379809048,0.9847316189272682,prototype,109.55045166046035,82.46229081515769,-0.32849149080786266
f1_lpv,0.95,0.9354950379809048,0.9847316189272682,quota,204.28821835712196,82.46229081515769,-1.4773531797102466
f1_lpv,0.95,0.9354950379809048,0.9847316189272682,random,82.46229081515769,82.46229081515769,0.0
f1_lpv,0.95,0.9354950379809048,0.9847316189272682,uncertainty,116.82738704431364,82.46229081515769,-0.41673710358334093
f1_lpv,0.99,0.9748843027379955,0.9847316189272682,class_balanced,223.29678609495772,,
f1_lpv,0.99,0.9748843027379955,0.9847316189272682,margin,252.72011975188352,,
f1_lpv,0.99,0.9748843027379955,0.9847316189272682,prototype,224.3241648494591,,
f1_lpv,0.99,0.9748843027379955,0.9847316189272682,quota,,,
f1_lpv,0.99,0.9748843027379955,0.9847316189272682,random,,,
f1_lpv,0.99,0.9748843027379955,0.9847316189272682,uncertainty,233.71564152970114,,
f1_rr,0.9,0.8346476370657121,0.9273862634063468,class_balanced,,905.6717066556299,
f1_rr,0.9,0.8346476370657121,0.9273862634063468,margin,238.91696844351736,905.6717066556299,0.7361991473425121
f1_rr,0.9,0.8346476370657121,0.9273862634063468,prototype,,905.6717066556299,
f1_rr,0.9,0.8346476370657121,0.9273862634063468,quota,,905.6717066556299,
f1_rr,0.9,0.8346476370657121,0.9273862634063468,random,905.6717066556299,905.6717066556299,0.0
f1_rr,0.9,0.8346476370657121,0.9273862634063468,uncertainty,,905.6717066556299,
f1_rr,0.95,0.8810169502360294,0.9273862634063468,class_balanced,,,
f1_rr,0.95,0.8810169502360294,0.9273862634063468,margin,453.6432379214047,,
f1_rr,0.95,0.8810169502360294,0.9273862634063468,prototype,,,
f1_rr,0.95,0.8810169502360294,0.9273862634063468,quota,,,
f1_rr,0.95,0.8810169502360294,0.9273862634063468,random,,,
f1_rr,0.95,0.8810169502360294,0.9273862634063468,uncertainty,,,
f1_rr,0.99,0.9181124007722833,0.9273862634063468,class_balanced,,,
f1_rr,0.99,0.9181124007722833,0.9273862634063468,margin,,,
f1_rr,0.99,0.9181124007722833,0.9273862634063468,prototype,,,
