macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ecl,f1_lpv,f1_rr,f1_yso,n_labels,seed
0.822524723949141,0.9571193409144143,0.83659942059563,0.961977865048197,0.6293103448275862,0.4827586206896552,0.9742432448697117,0.9717475804137428,0.8704103671706264,0.8672250446244679,120000,0
0.7836353201679963,0.9402276891638564,0.8432279710658245,0.955303773753234,0.572218382861092,0.39552238805970147,0.9571960582979571,0.9658473143451685,0.8375404530744337,0.8018188707843881,120000,1
0.7251428668063176,0.9405847409354675,0.7405750081184691,0.959404964602563,0.5037783375314862,0.05,0.9593870649148535,0.9662195598385206,0.861436170212766,0.7757739705440336,120000,2
0.7360301394633952,0.9456703224601865,0.7401422823820013,0.9575,0.6308139534883721,0.0,0.9657064878815746,0.9714629489158013,0.8695182836324382,0.7572093023255814,120000,3
0.7776725085437096,0.9517809734559844,0.7879748790933466,0.9566000360165676,0.620933521923621,0.2222222222222222,0.9718159544245194,0.9666971398720126,0.858494391133937,0.8469442942130881,120000,4
