track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,random,633,0.7579311844048592,0.9001663647598797,0.7445444427391776,0.9638701775872627,0.14468085106382977,0.8902531886541024,0.7665562913907285,0.8707812708435235,0.9633344767166974,0.8128460686600222,0.7600775193798449,0.6489808153477218
a,0,random,648,0.7581957340738524,0.8999198628313944,0.7444235763198335,0.9629318090577147,0.148830616583983,0.8918210832182156,0.7662323031281686,0.8705427562151474,0.9631299218076077,0.8151623657241635,0.7633558341369334,0.6417549167927383
a,0,random,663,0.7765574172050651,0.9017476415921688,0.7600654230715489,0.9644412887873961,0.3050216986980781,0.8938040414656284,0.7663643983845158,0.8703720067155607,0.96354243815731,0.8140315959696479,0.7626038246088468,0.6488354620586025
a,0,random,678,0.7793108331423544,0.9040569126158452,0.7633979010064704,0.9657918413445893,0.3050847457627119,0.8951798010711554,0.7764304660856385,0.8752942221432696,0.9634486271241376,0.8192741236219497,0.7656370656370657,0.6476566054906719
a,0,random,693,0.7784540373180064,0.9038069835636006,0.7621372180764426,0.9647302110060123,0.302915082382763,0.8941604093930843,0.7799727520435967,0.8754742096505823,0.963028837691873,0.8189837246862964,0.7650210486031381,0.6418000604047116
a,0,random,708,0.7794996861176838,0.9040960716535732,0.7648565702596445,0.9648456967605904,0.3098942128189172,0.8972910883507227,0.7776764683534686,0.875024959510128,0.9637612001148967,0.8115728821870786,0.7695536054940862,0.6458770614692654
a,0,random,723,0.7794081875300606,0.9046554928559329,0.764402418119824,0.9645607447990499,0.30497794580970383,0.8976016085020825,0.7792979027287078,0.877332558607281,0.9640492921886139,0.8111734569407173,0.7725190839694657,0.643161094224924
a,0,random,738,0.7810322114277709,0.9046775467161684,0.7655635027086887,0.9647975137644599,0.3163771712158809,0.8990377710756857,0.7814490594151611,0.8754333773234616,0.9636510126781563,0.8172203558541744,0.7748770336738555,0.6364466078491026
a,0,random,753,0.7781548997069947,0.9033136971584931,0.762212690976043,0.9630922023889411,0.30527638190954776,0.8948627188366975,0.7824041226334068,0.8766278732101771,0.961822306588268,0.819156896981791,0.770313986679353,0.6298376081347701
a,0,random,768,0.7792732740804191,0.9042136442224863,0.7615711144130591,0.9635869357123713,0.2971506105834464,0.8973453017570665,0.7802469135802469,0.8757180389188226,0.9633116792853238,0.8198029679511161,0.7711945132406173,0.6451025056947608
a,0,random,783,0.7797789851566002,0.9049214911473643,0.763142356359697,0.9616511267255078,0.30191256830601093,0.8930003381479156,0.7862533293873927,0.8780389523169913,0.9643819382077088,0.8311819792457605,0.7636097917427841,0.6379808423293295
a,0,random,798,0.7823813193202851,0.9060859441199538,0.7673696426517128,0.9629828326180258,0.298989898989899,0.895353339787028,0.7856004152300449,0.877577002970673,0.9653370396108408,0.8312778130959949,0.7795947387131177,0.644718792866941
