macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ecl,f1_lpv,f1_rr,f1_yso,n_labels,seed
0.9327682336808408,0.9784560801386946,0.9174379297064388,0.9837962962962963,0.8543689320388349,0.8622754491017964,0.9872015567697029,0.9850272114157748,0.9256267409470752,0.9310814491964042,120000,0
0.9353411083424265,0.9790653748917535,0.9217938189546183,0.9837492229819732,0.8477508650519031,0.8809523809523809,0.9879211507087157,0.9850109295305507,0.9296208199244438,0.9323823892470169,120000,1
0.9356962111281744,0.9789310698654572,0.9233471702156261,0.9852444444444445,0.8627787307032591,0.8690476190476191,0.9877815045519885,0.9841567158354796,0.9269112293475217,0.9339532339669082,120000,2
