macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso,n_labels,seed
0.9111727332126682,0.9562566985287145,0.9047892986209772,0.9825366574617868,0.8072487644151565,0.9513218222612428,0.8961696854841649,0.9358879219231374,0.9861984301179272,0.9201902748414377,0.8895705521472392,0.8314304902619207,120000,0
0.9096617883505469,0.9560588038923977,0.9034458415195574,0.9821196295792968,0.7949561403508771,0.9489775855289029,0.899394469978843,0.9366752838035293,0.9855468495849947,0.9222605465640753,0.8900453248279335,0.8269802649364694,120000,1
0.9109678451712084,0.9559811117719046,0.9036479292648028,0.982932234361028,0.8084868788386377,0.9509688784497945,0.8967151554923621,0.9358375269590223,0.9854918810334244,0.9176158940397351,0.8926878808395396,0.8279742765273312,120000,2
0.9092251940909151,0.9555508172216357,0.9024204341474807,0.9820757838195512,0.804851157662624,0.9483443708609272,0.8979295314202688,0.9362047215714543,0.9855102078727871,0.9159941791242228,0.8859128665875572,0.8262039278988431,120000,3
0.9098789840363176,0.9566271685829045,0.9029249973360715,0.9826048084585334,0.7828029034059185,0.9497846515270164,0.8984895359417653,0.9382327130352602,0.9856021429368652,0.9233615221987315,0.8919931856899489,0.8360393931328187,120000,4
