metric,target_frac,target_score,reference,strategy,labels_needed,labels_needed_random,label_saving
macro_f1,0.9,0.8191631780750981,0.9101813089723312,class_balanced,601.5576949697619,,
macro_f1,0.9,0.8191631780750981,0.9101813089723312,margin,494.92928237678126,,
macro_f1,0.9,0.8191631780750981,0.9101813089723312,prototype,693.1145699877309,,
macro_f1,0.9,0.8191631780750981,0.9101813089723312,quota,,,
macro_f1,0.9,0.8191631780750981,0.9101813089723312,random,,,
macro_f1,0.9,0.8191631780750981,0.9101813089723312,uncertainty,693.1145699877309,,
macro_f1,0.95,0.8646722435237146,0.9101813089723312,class_balanced,,,
macro_f1,0.95,0.8646722435237146,0.9101813089723312,margin,,,
macro_f1,0.95,0.8646722435237146,0.9101813089723312,prototype,,,
macro_f1,0.95,0.8646722435237146,0.9101813089723312,quota,,,
macro_f1,0.95,0.8646722435237146,0.9101813089723312,random,,,
macro_f1,0.95,0.8646722435237146,0.9101813089723312,uncertainty,,,
macro_f1,0.99,0.9010794958826078,0.9101813089723312,class_balanced,,,
macro_f1,0.99,0.9010794958826078,0.9101813089723312,margin,,,
macro_f1,0.99,0.9010794958826078,0.9101813089723312,prototype,,,
macro_f1,0.99,0.9010794958826078,0.9101813089723312,quota,,,
macro_f1,0.99,0.9010794958826078,0.9101813089723312,random,,,
macro_f1,0.99,0.9010794958826078,0.9101813089723312,uncertainty,,,
balanced_acc,0.9,0.8131011301600002,0.9034457001777779,class_balanced,638.3756787386494,,
balanced_acc,0.9,0.8131011301600002,0.9034457001777779,margin,524.3364790914388,,
balanced_acc,0.9,0.8131011301600002,0.9034457001777779,prototype,713.3362632347034,,
balanced_acc,0.9,0.8131011301600002,0.9034457001777779,quota,,,
balanced_acc,0.9,0.8131011301600002,0.9034457001777779,random,,,
balanced_acc,0.9,0.8131011301600002,0.9034457001777779,uncertainty,713.3362632347034,,
balanced_acc,0.95,0.858273415168889,0.9034457001777779,class_balanced,,,
balanced_acc,0.95,0.858273415168889,0.9034457001777779,margin,,,
balanced_acc,0.95,0.858273415168889,0.9034457001777779,prototype,,,
balanced_acc,0.95,0.858273415168889,0.9034457001777779,quota,,,
balanced_acc,0.95,0.858273415168889,0.9034457001777779,random,,,
balanced_acc,0.95,0.858273415168889,0.9034457001777779,uncertainty,,,
balanced_acc,0.99,0.8944112431760002,0.9034457001777779,class_balanced,,,
balanced_acc,0.99,0.8944112431760002,0.9034457001777779,margin,,,
balanced_acc,0.99,0.8944112431760002,0.9034457001777779,prototype,,,
balanced_acc,0.99,0.8944112431760002,0.9034457001777779,quota,,,
balanced_acc,0.99,0.8944112431760002,0.9034457001777779,random,,,
balanced_acc,0.99,0.8944112431760002,0.9034457001777779,uncertainty,,,
f1_agn,0.9,0.8842084404624353,0.9824538227360392,class_balanced,78.60958862572572,68.9649133977485,-0.1398490152862584
f1_agn,0.9,0.8842084404624353,0.9824538227360392,margin,50.41355861813065,68.9649133977485,0.26899699957026985
f1_agn,0.9,0.8842084404624353,0.9824538227360392,prototype,97.06455050071186,68.9649133977485,-0.407448305501399
f1_agn,0.9,0.8842084404624353,0.9824538227360392,quota,179.8515171436867,68.9649133977485,-1.6078698323944869
f1_agn,0.9,0.8842084404624353,0.9824538227360392,random,68.9649133977485,68.9649133977485,0.0
f1_agn,0.9,0.8842084404624353,0.9824538227360392,uncertainty,97.06455050071186,68.9649133977485,-0.407448305501399
f1_agn,0.95,0.9333311315992372,0.9824538227360392,class_balanced,103.40659774805395,120.89610749283206,0.1446656150266464
f1_agn,0.95,0.9333311315992372,0.9824538227360392,margin,85.74743913595226,120.89610749283206,0.29073449167057563
f1_agn,0.95,0.9333311315992372,0.9824538227360392,prototype,190.45812818117352,120.89610749283206,-0.5753867691105423
f1_agn,0.95,0.9333311315992372,0.9824538227360392,quota,282.75247580647067,120.89610749283206,-1.3388054559426992
f1_agn,0.95,0.9333311315992372,0.9824538227360392,random,120.89610749283206,120.89610749283206,0.0
f1_agn,0.95,0.9333311315992372,0.9824538227360392,uncertainty,190.45812818117352,120.89610749283206,-0.5753867691105423
f1_agn,0.99,0.9726292845086788,0.9824538227360392,class_balanced,766.3860334535483,,
f1_agn,0.99,0.9726292845086788,0.9824538227360392,margin,679.3865326994958,,
f1_agn,0.99,0.9726292845086788,0.9824538227360392,prototype,871.405746828283,,
f1_agn,0.99,0.9726292845086788,0.9824538227360392,quota,,,
f1_agn,0.99,0.9726292845086788,0.9824538227360392,random,,,
f1_agn,0.99,0.9726292845086788,0.9824538227360392,uncertainty,871.405746828283,,
f1_cep,0.9,0.7197022520411784,0.7996691689346427,class_balanced,,,
f1_cep,0.9,0.7197022520411784,0.7996691689346427,margin,,,
f1_cep,0.9,0.7197022520411784,0.7996691689346427,prototype,,,
f1_cep,0.9,0.7197022520411784,0.7996691689346427,quota,,,
f1_cep,0.9,0.7197022520411784,0.7996691689346427,random,,,
f1_cep,0.9,0.7197022520411784,0.7996691689346427,uncertainty,,,
f1_cep,0.95,0.7596857104879106,0.7996691689346427,class_balanced,,,
f1_cep,0.95,0.7596857104879106,0.7996691689346427,margin,,,
f1_cep,0.95,0.7596857104879106,0.7996691689346427,prototype,,,
f1_cep,0.95,0.7596857104879106,0.7996691689346427,quota,,,
f1_cep,0.95,0.7596857104879106,0.7996691689346427,random,,,
f1_cep,0.95,0.7596857104879106,0.7996691689346427,uncertainty,,,
f1_cep,0.99,0.7916724772452962,0.7996691689346427,class_balanced,,,
f1_cep,0.99,0.7916724772452962,0.7996691689346427,margin,,,
f1_cep,0.99,0.7916724772452962,0.7996691689346427,prototype,,,
f1_cep,0.99,0.7916724772452962,0.7996691689346427,quota,,,
f1_cep,0.99,0.7916724772452962,0.7996691689346427,random,,,
f1_cep,0.99,0.7916724772452962,0.7996691689346427,uncertainty,,,
f1_cv,0.9,0.854891515553019,0.9498794617255767,class_balanced,172.7468149798895,446.9507520923189,0.6134992184906131
f1_cv,0.9,0.854891515553019,0.9498794617255767,margin,211.6269587591755,446.9507520923189,0.5265094470285994
f1_cv,0.9,0.854891515553019,0.9498794617255767,prototype,472.21840623045887,446.9507520923189,-0.056533418994943
f1_cv,0.9,0.854891515553019,0.9498794617255767,quota,598.2831748872513,446.9507520923189,-0.3385885851774432
f1_cv,0.9,0.854891515553019,0.9498794617255767,random,446.9507520923189,446.9507520923189,0.0
f1_cv,0.9,0.854891515553019,0.9498794617255767,uncertainty,472.21840623045887,446.9507520923189,-0.056533418994943
f1_cv,0.95,0.9023854886392978,0.9498794617255767,class_balanced,536.019281767636,,
f1_cv,0.95,0.9023854886392978,0.9498794617255767,margin,654.2534030971569,,
f1_cv,0.95,0.9023854886392978,0.9498794617255767,prototype,,,
f1_cv,0.95,0.9023854886392978,0.9498794617255767,quota,,,
f1_cv,0.95,0.9023854886392978,0.9498794617255767,random,,,
f1_cv,0.95,0.9023854886392978,0.9498794617255767,uncertainty,,,
f1_cv,0.99,0.9403806671083209,0.9498794617255767,class_balanced,,,
f1_cv,0.99,0.9403806671083209,0.9498794617255767,margin,,,
f1_cv,0.99,0.9403806671083209,0.9498794617255767,prototype,,,
f1_cv,0.99,0.9403806671083209,0.9498794617255767,quota,,,
f1_cv,0.99,0.9403806671083209,0.9498794617255767,random,,,
f1_cv,0.99,0.9403806671083209,0.9498794617255767,uncertainty,,,
f1_ea,0.9,0.8079657080971326,0.8977396756634807,class_balanced,,,
f1_ea,0.9,0.8079657080971326,0.8977396756634807,margin,569.9019588573943,,
f1_ea,0.9,0.8079657080971326,0.8977396756634807,prototype,,,
f1_ea,0.9,0.8079657080971326,0.8977396756634807,quota,,,
f1_ea,0.9,0.8079657080971326,0.8977396756634807,random,,,
f1_ea,0.9,0.8079657080971326,0.8977396756634807,uncertainty,,,
f1_ea,0.95,0.8528526918803065,0.8977396756634807,class_balanced,,,
f1_ea,0.95,0.8528526918803065,0.8977396756634807,margin,,,
f1_ea,0.95,0.8528526918803065,0.8977396756634807,prototype,,,
f1_ea,0.95,0.8528526918803065,0.8977396756634807,quota,,,
f1_ea,0.95,0.8528526918803065,0.8977396756634807,random,,,
f1_ea,0.95,0.8528526918803065,0.8977396756634807,uncertainty,,,
f1_ea,0.99,0.8887622789068459,0.8977396756634807,class_balanced,,,
f1_ea,0.99,0.8887622789068459,0.8977396756634807,margin,,,
f1_ea,0.99,0.8887622789068459,0.8977396756634807,prototype,,,
f1_ea,0.99,0.8887622789068459,0.8977396756634807,quota,,,
f1_ea,0.99,0.8887622789068459,0.8977396756634807,random,,,
f1_ea,0.99,0.8887622789068459,0.8977396756634807,uncertainty,,,
f1_ew,0.9,0.8429108701126327,0.9365676334584807,class_balanced,402.9819515927791,394.6863266285249,-0.02101827300458265
f1_ew,0.9,0.8429108701126327,0.9365676334584807,margin,217.00018515476108,394.6863266285249,0.4501958377722073
f1_ew,0.9,0.8429108701126327,0.9365676334584807,prototype,375.4025614674461,394.6863266285249,0.04885845761570683
f1_ew,0.9,0.8429108701126327,0.9365676334584807,quota,789.7775520744392,394.6863266285249,-1.0010258749545444
f1_ew,0.9,0.8429108701126327,0.9365676334584807,random,394.6863266285249,394.6863266285249,0.0
f1_ew,0.9,0.8429108701126327,0.9365676334584807,uncertainty,375.4025614674461,394.6863266285249,0.04885845761570683
f1_ew,0.95,0.8897392517855567,0.9365676334584807,class_balanced,,,
f1_ew,0.95,0.8897392517855567,0.9365676334584807,margin,533.4544003481317,,
f1_ew,0.95,0.8897392517855567,0.9365676334584807,prototype,,,
f1_ew,0.95,0.8897392517855567,0.9365676334584807,quota,,,
f1_ew,0.95,0.8897392517855567,0.9365676334584807,random,,,
f1_ew,0.95,0.8897392517855567,0.9365676334584807,uncertainty,,,
f1_ew,0.99,0.9272019571238959,0.9365676334584807,class_balanced,,,
f1_ew,0.99,0.9272019571238959,0.9365676334584807,margin,,,
f1_ew,0.99,0.9272019571238959,0.9365676334584807,prototype,,,
f1_ew,0.99,0.9272019571238959,0.9365676334584807,quota,,,
f1_ew,0.99,0.9272019571238959,0.9365676334584807,random,,,
f1_ew,0.99,0.9272019571238959,0.9365676334584807,uncertainty,,,
f1_lpv,0.9,0.8871029120782798,0.9856699023091998,class_balanced,76.79469166330742,59.48398909166944,-0.2910144870237408
f1_lpv,0.9,0.8871029120782798,0.9856699023091998,margin,75.16492866581204,59.48398909166944,-0.2636161396300617
f1_lpv,0.9,0.8871029120782798,0.9856699023091998,prototype,85.41798991607477,59.48398909166944,-0.43598287909775224
f1_lpv,0.9,0.8871029120782798,0.9856699023091998,quota,159.95125527118782,59.48398909166944,-1.6889799711429998
f1_lpv,0.9,0.8871029120782798,0.9856699023091998,random,59.48398909166944,59.48398909166944,0.0
f1_lpv,0.9,0.8871029120782798,0.9856699023091998,uncertainty,85.41798991607477,59.48398909166944,-0.43598287909775224
f1_lpv,0.95,0.9363864071937398,0.9856699023091998,class_balanced,103.3369177631245,224.72139430740012,0.5401554085154517
